Annualized Return,Annualized Volatility,Sharpe Ratio,Weight GLD,Weight QQQ,Weight SPY,Weight TLT
0.10730683294979407,0.11314986581383604,0.9483602316095059,0.29032209834275574,0.24785544724323774,0.09825441536236006,0.3635680390516464
0.12795280343362628,0.1276513667207676,1.0023614060750172,0.24898422208535126,0.021562991220207346,0.5723940065787124,0.15705878011572894
0.14999482904404643,0.14085404794000841,1.0648954093810012,0.2957965502599717,0.30003318271151336,0.28774656862651526,0.11642369840199977
0.11071011258360015,0.13755896667727519,0.8048193095498842,0.006609306008068156,0.39695242756739496,0.18309311476724188,0.4133451516572951
0.14539125277381965,0.1316093555228375,1.104718218520496,0.3860384670556681,0.3417264797345622,0.11795998591076787,0.15427506729900167
0.11228590573062364,0.11417954769222195,0.9834152262828826,0.4493021167014196,0.16729831120095692,0.08947264569846543,0.2939269263991579
0.16095544437760176,0.14391474841144056,1.1184082670765836,0.4071260858641706,0.30269768908580946,0.2479149594570912,0.0422612655929287
0.14001327495077592,0.1342906168556017,1.0426139832340453,0.2717093390238784,0.43740441661746493,0.061888923471699164,0.22899732088695748
0.1281994421028213,0.1231586547060141,1.0409292177544471,0.2907479459254094,0.24547933018364296,0.23098029955117225,0.2327924243397753
0.10296831322494188,0.11515354296740424,0.8941827630443681,0.1581879199975143,0.12919005937935918,0.3561455053275179,0.35647651529560853
0.1412392669119104,0.13204348918696102,1.069642038252481,0.31042572878188995,0.32695469340407524,0.18306873996787845,0.17955083784615636
0.12096799370445861,0.11931473786587196,1.0138562583982305,0.2709742442472825,0.22062451280045645,0.2382764534513715,0.2701247895008894
0.1517258083885403,0.13339058688126657,1.1374551378471276,0.5242833922378006,0.19910582450233685,0.22124800293291064,0.055362780326951945
0.09837394892081121,0.10619796228784709,0.9263261441323227,0.35642070361480177,0.022152879907102713,0.28696951781632535,0.3344568986617702
0.18094031363102614,0.1694298029043947,1.0679367533297939,0.3031467356016448,0.6250729097330269,0.03226778390679205,0.0395125707585363
0.1153975515068799,0.11537163071191658,1.0002246721729022,0.44899449645590017,0.19660041994001146,0.06935257964304394,0.2850525039610444
0.1491147169871801,0.13317112308200624,1.1197226060439234,0.45452755647654597,0.12739925401925362,0.36769254078451324,0.050380648719687185
0.11328331066720149,0.135736148548377,0.8345846841736988,0.02934624995327603,0.30171723153255514,0.3069869395512121,0.3619495789629568
0.1531993066777645,0.1441682534386308,1.062642454380416,0.2857277139698523,0.3840122735083601,0.2031718482103333,0.1270881643114544
0.15127304983678996,0.1334077241407828,1.1339152272559136,0.5021870465976132,0.17103975053823037,0.2772253376066758,0.04954786525748081
0.13187810425337382,0.154076279635421,0.8559273664020637,0.01006000450777475,0.3820103904786167,0.3317442665462398,0.27618533846736887
0.11967641544496692,0.11515863205890862,1.0392309573784035,0.4135318982165225,0.17523465745350894,0.15818863292403773,0.2530448114059308
0.15014882503955837,0.14476628534390698,1.0371808925183417,0.24920061821961714,0.3242336127459487,0.2995513601166107,0.12701440891782356
0.13151539057422434,0.12343679269838984,1.065447243882738,0.33400480054100246,0.25811087435246705,0.19390894033718298,0.21397538476934758
0.09165901591565899,0.10786298614438433,0.8497726531784048,0.23557819379289846,0.1390848674224244,0.19985554861712077,0.4254813901675564
0.15431716657148853,0.1681466097622055,0.9177536602713864,0.06626910420458211,0.5344103925682051,0.21180090221652734,0.1875196010106854
0.16200342514168017,0.1449717357535264,1.117482827253377,0.4014124036530505,0.3301811888967886,0.22249915430453643,0.045907253145624626
0.12423026915496467,0.12042203199201673,1.0316240898775102,0.3127046642167403,0.30116364949129554,0.11016941338408058,0.27596227290788367
0.16866560327754654,0.16564173067071628,1.0182554999551503,0.2351403736075699,0.3633864535166516,0.3747412400674294,0.026731932808348985
0.10973185773105909,0.12039000403897102,0.9114698401001646,0.15872752513277433,0.2651837968675488,0.21318442041416952,0.3629042575855074
0.08892601972676215,0.1132179087001421,0.7854412852853776,0.4292237246531568,0.1061727612186436,0.045984626462645,0.4186188876655546
0.1266552732351181,0.14949170752077412,0.8472394578643598,0.012458373492004177,0.2752716038893419,0.44183932355057387,0.2704306990680801
0.1275812550832544,0.13004365084118544,0.9810648521323182,0.19071616942602804,0.31606123137150505,0.22514942555454148,0.2680731736479253
0.1128636345698406,0.11290791799134339,0.999607791709469,0.2947504018317338,0.12087961926900247,0.30092606997402793,0.2834439089252358
0.1520838080908914,0.13387242092407853,1.1360353913158923,0.5096706535490121,0.18055679377975514,0.2623386900569935,0.04743386261423933
0.14329231788860222,0.15590083753918932,0.9191247471815689,0.08088542935454786,0.5849593837132911,0.06096933376280396,0.27318585316935706
0.12775778334343763,0.1186591139855727,1.0766790603119722,0.4300778806401332,0.011846416470819587,0.41459949686315173,0.14347620602589542
0.11039388618350829,0.1311979857805636,0.8414297332898738,0.050904221650759,0.3001473772853724,0.27094226533001753,0.37800613573385106
0.1595693543334789,0.14424916527057735,1.1062064313104656,0.3678986211863267,0.4021373565586371,0.14115660146115275,0.08880742079388353
0.14515110118839186,0.1399676963753188,1.0370328650631924,0.2535370438854232,0.27252661135517353,0.33456542801375483,0.13937091674564853
0.10948377867922753,0.12163923238818425,0.9000696282744919,0.15372699548618168,0.32083287417881046,0.14082837984208227,0.3846117504929257
0.11674895910237461,0.11478177573745521,1.0171384642926158,0.30736407294582485,0.15360600275371103,0.26885759695212763,0.2701723273483366
0.11932419642600109,0.1390903111179383,0.8578900677332082,0.04411930324881882,0.3861376210705522,0.21616123297970102,0.35358184270092796
0.18321230839946837,0.183620336412987,0.9977778713322858,0.19809803924839542,0.5542934441887406,0.2409004391230197,0.006708077439844174
0.08534112204816235,0.10948185343849039,0.7795001579518299,0.39954293623533754,0.04028459570903603,0.1409123570666061,0.4192601109890204
0.13574761935550983,0.12500475462622884,1.0859396489469761,0.36501056363819123,0.22018652755734439,0.24261048076975103,0.17219242803471344
0.10313176554117981,0.11665620205492731,0.884065859547017,0.1432554780763796,0.16057730860654482,0.32857576269303473,0.3675914506240408
0.13501532949577014,0.12577600292399457,1.0734585799912788,0.36531771475006425,0.36441274909597104,0.042092075833864595,0.2281774603201
0.0967311286994614,0.12528956158457505,0.7720605569695792,0.02972581539227267,0.283800313001073,0.22802531135290754,0.45844856025374675
0.06756507944365277,0.10994525916273283,0.6145338139923608,0.2556787000199683,0.08529570267668286,0.10418456342192514,0.5548410338814237
0.0792639162867581,0.11379104090479761,0.6965743142561955,0.4109353962651197,0.06721719964149606,0.05590658984316831,0.465940814250216
0.17429988916393122,0.19465145186783514,0.8954461294348718,0.04325430842154278,0.48855854451591296,0.41982898508680855,0.04835816197573574
0.15235821809680525,0.16867112469212997,0.9032857187316433,0.046706766217597055,0.5431870086434408,0.2060519752088224,0.20405424993013987
0.13304976706400376,0.1308600970573599,1.0167329083187524,0.23226644699512802,0.2706867355164769,0.2817606862172462,0.21528613127114887
0.10501601997110849,0.1124302160542812,0.9340551290980963,0.20957900189460446,0.046510434647128014,0.43287581560406413,0.31103474785420343
0.13819894773523814,0.13704791466798508,1.0083987638195122,0.21930429731776965,0.46854573127147814,0.057484253973391554,0.25466571743736066
0.1661820349456338,0.18646549115517908,0.8912213939218109,0.01733022426101827,0.715364466164931,0.08594142358551055,0.18136388598854014
0.12692632044196037,0.14377523878178947,0.882810708696502,0.05606766497707997,0.30971554624514136,0.3559119387846262,0.2783048499931526
0.10315452753763801,0.1105372903169489,0.9332102066357704,0.38620461653029403,0.1504685917749106,0.11468143307091647,0.34864535862387896
0.10700273240803511,0.12746282585988786,0.839481877843009,0.10309411226575375,0.4441163720914044,0.005604105990971624,0.44718540965187026
0.11007862275376504,0.13542029191358457,0.8128665298108296,0.017580634690785232,0.36299567888542805,0.2149522555882927,0.404471430835494
0.12943619849339552,0.14930944766954934,0.8668989170722996,0.034808859205154544,0.2612457080491905,0.4572071289570462,0.24673830378860884
0.12650470171390818,0.12397317111963198,1.0204199874167397,0.26145998985294494,0.2890226227706324,0.18882198813462994,0.26069539924179264
0.15483290376830044,0.14315206524417076,1.0815974153373615,0.3224902872482294,0.49736023870921175,0.025082418745611467,0.15506705529694728
0.1345181915809161,0.12614334218214995,1.06639152930222,0.3258779407197273,0.30525444341995583,0.15623599541952166,0.21263162044079517
0.11640993242034345,0.11937664846573458,0.975148271596495,0.21627269067465155,0.1466771067490225,0.3615432763683015,0.27550692620802447
0.093447945550273,0.10633139876699697,0.8788367935894893,0.22259989902991628,0.02964711923372103,0.37162325793854234,0.3761297237978202
0.10903133955853382,0.11301308445618496,0.9647673991307187,0.2961348085246142,0.22739258199077877,0.13129035800929006,0.34518225147531684
0.10416705165531265,0.10929263955499996,0.9531021675333595,0.26531612123033677,0.06300997723298564,0.3529613912738292,0.31871251026284836
0.14148414003409557,0.1299703909464568,1.0885874775308018,0.35084506254005166,0.26807236213001523,0.2265884527565372,0.15449412257339587
0.17376391937012547,0.150861360333022,1.1518119615688653,0.4986844769602978,0.4630421665656255,0.024176219825149926,0.014097136648926645
0.16245051753184428,0.16724515286095476,0.9713316933430252,0.16193994628681668,0.34866862063614984,0.4246879176515181,0.06470351542551529
0.11158088476723434,0.11638426562448909,0.958728262523452,0.21317510353260125,0.13666428228477448,0.34800692310503284,0.3021536910775913
0.14169265399881417,0.12754752218507268,1.1109008749947864,0.420162566435113,0.23490466183892905,0.20790368471229345,0.1370290870136644
0.1136057396613218,0.13710302104829092,0.8286158743453741,0.020622290391142196,0.31631749625671757,0.29736111724804304,0.36569909610409723
0.11464129777249889,0.11395634100094008,1.0060106946708052,0.3051718472001927,0.17007410652205107,0.235465217855414,0.2892888284223422
0.14545744994597995,0.12922089209127346,1.1256496344510454,0.5067381616780147,0.14752087012467865,0.2687090072739715,0.07703196092333521
0.12080937328064216,0.11672335356475617,1.035006017143083,0.3877359133072965,0.2463554556278371,0.09292273104904533,0.27298590001582107
0.10129608403502288,0.11117211668979828,0.9111644812670759,0.35092574606974675,0.2033372863646152,0.06446928025003137,0.3812676873156067
0.11771433518005915,0.12268640613424824,0.9594733344071678,0.19523952888703758,0.2898036655835348,0.19518541956025323,0.3197713859691744
0.13849171922053533,0.13602895725997435,1.0181046889586474,0.23063566922824624,0.23440967817661257,0.36634369448912785,0.1686109581060135
0.0898204325212724,0.11334817829101776,0.792429431822551,0.08712217726046943,0.018711376735256715,0.49090840351036924,0.4032580424939046
0.1570989847831313,0.13927833512384216,1.1279499043655536,0.6592753674118265,0.19941210099443207,0.12769342160573255,0.013619109988008775
0.13186184765380574,0.13283162164326406,0.9926992234419695,0.1980469797411127,0.33324461533979904,0.2215787369006234,0.24712966801846484
0.10932376089184238,0.11073015383209439,0.9872989164055115,0.35456415830456384,0.1365677367170781,0.20156002669794723,0.30730807828041096
0.11172834339961536,0.12258800577016563,0.9114133368731805,0.14009568871430514,0.2197787189525116,0.30466684323916743,0.33545874909401585
0.16004557761196528,0.1725570938086776,0.9274934694334593,0.08063142772714012,0.5079915336138645,0.2697973765776052,0.14157966208139017
0.15392213613559888,0.1522164292107611,1.0112058004098627,0.20310906030605144,0.4335395201332505,0.2179207278048016,0.14543069175589654
0.14212586257856366,0.12918991925128165,1.1001312130408634,0.587412601846846,0.22270977657709515,0.0703552492001975,0.11952237237586139
0.06421795423749063,0.11181812651027526,0.5743071918808216,0.1208378092673053,0.14335170010391318,0.13101223394897676,0.6047982566798048
0.12380828761715505,0.13699388348392663,0.9037504775290305,0.09581221713988701,0.1820933221874871,0.4724172310690483,0.24967722960357752
0.15131014831251263,0.13468085302961685,1.1234718589081027,0.6221209804220512,0.1605910635620364,0.1792010278701554,0.038086928145757024
0.15450678908319015,0.14972350772579265,1.0319474305007448,0.23685636990712866,0.39059917576802017,0.24817856032281133,0.12436589400203985
0.12552049350274772,0.13721598584971248,0.9147658177395278,0.10471698203570559,0.3999752439660312,0.17910629804000397,0.31620147595825926
0.10822086450577763,0.11705398365314984,0.924538073188981,0.24767955309837617,0.3396718637125428,0.019341436599205453,0.3933071465898756
0.09468568628076074,0.10589468255267094,0.8941495833245927,0.2507478815378324,0.03264993046808812,0.3488578650653643,0.3677443229287152
0.09895731653770519,0.1247084923128854,0.7935090441910547,0.032275113502569085,0.14630903752368501,0.4260168131526985,0.3953990358210475
0.10021362378603761,0.11492166088859243,0.8720168418309485,0.1477509224164952,0.16763161041576485,0.29664693544363674,0.3879705317241032
0.1065683763338322,0.11121010864875733,0.958261597157634,0.28138634133524365,0.1679036929230076,0.210513460641952,0.34019650509979676
0.0860473331300795,0.11894539335238388,0.7234187950024965,0.019330587443048993,0.1330242193150722,0.3759068309419198,0.47173836229995897
0.1253409938148649,0.12133415096586465,1.03302320753971,0.3201234655846056,0.33290897539495107,0.06705059254108427,0.2799169664793591
0.11781361354753773,0.1142361832784801,1.0313160871309637,0.3746564329706066,0.1705598742545564,0.1893924866168314,0.2653912061580056
0.11544437560430187,0.1385512680981632,0.8332249656676534,0.022779815250914222,0.3655438987450665,0.23998301386380627,0.371693272140213
0.12849192141522284,0.1455097477222836,0.8830468296904715,0.05245859020514128,0.3900715942276138,0.2600072560235667,0.2974625595436782
0.1200987825410167,0.11706741088996321,1.0258942401476943,0.4128241343561939,0.26074058358057917,0.04546895645994975,0.28096632560327706
0.16312322757735062,0.15186343243009215,1.0741442160701966,0.3102483617037378,0.3940953837640868,0.22820770889945058,0.06744854563272472
0.11486668117602437,0.12354608108235648,0.9297476712308959,0.15227674869756053,0.1948332838533632,0.3466051043369303,0.3062848631121459
0.16128260009659265,0.16420530907851777,0.9822008862056489,0.162927577049334,0.45136764120142464,0.27716464762899573,0.10854013412024556
0.1271150199028912,0.13312292941193574,0.9548694613648889,0.15391719514935523,0.23115620352379643,0.3719414817071505,0.2429851196196978
0.07032620116030548,0.11230857612581502,0.6261872742605312,0.12100588747667657,0.1849104582041509,0.11244873455179676,0.5816349197673757
0.09004471218006412,0.12111366697607598,0.7434727593364915,0.04016666786811308,0.2625812194629089,0.20545311586645676,0.4917989968025213
0.1043704703799216,0.12667678746158234,0.8239115663678663,0.04778039026561885,0.1696704932296961,0.4134427842161082,0.36910633228857687
0.10174468739742294,0.11175981900335158,0.9103870094346852,0.42677964797055856,0.13470987646043744,0.08925937745508572,0.34925109811391836
0.14488372616050854,0.13067511494311954,1.1087323414528754,0.3975547752074212,0.23816383182415105,0.24451605908307872,0.11976533388534902
0.11611745050754037,0.1137592573841089,1.0207296810620785,0.4511428897791775,0.10966112045933883,0.18976858626524182,0.24942740349624187
0.09388552196226346,0.10975036117063817,0.8554461321206196,0.3440313784333397,0.16429245320899702,0.0778303060160537,0.4138458623416095
0.12330032064198201,0.12777538422061563,0.9649771072422916,0.19173375850456326,0.3861094659895551,0.10254127028560428,0.3196155052202775
0.13173818974338602,0.12101436031488393,1.088616172498853,0.5046175126836427,0.04910173325166245,0.3189256174444225,0.12735513662027242
0.12057993085212348,0.14247176789733454,0.8463426307660732,0.028997085033529935,0.45295423136740176,0.14749232676382731,0.3705563568352409
0.12862644337581547,0.13879002089561057,0.9267701131953894,0.11109927847833966,0.2973384622747886,0.3316861040560578,0.2598761551908141
0.09406193166258782,0.11007591353725196,0.8545187465626194,0.2181390612413066,0.19050705394827452,0.16137752076614126,0.42997636404427764
0.1278717950387064,0.1234439866678199,1.0358689677027482,0.3133453884173237,0.3640496830688616,0.04689026214305161,0.27571466637076314
0.09312744794445152,0.11627060019502758,0.8009543924968421,0.4868955540245412,0.0940400400695129,0.03450425344527813,0.3845601524606678
0.11816762016477003,0.12130535156702359,0.9741336110755188,0.2443171670382603,0.35802062298510556,0.05944367160808304,0.33821853836855115
0.06248787937152762,0.11128447183176288,0.5615148128302685,0.15000651196451856,0.12175660096923202,0.12221032039141226,0.6060265666748371
0.10590395874308792,0.1121985914564396,0.9438973998546539,0.2743880532369312,0.21575992675936778,0.14801444581753623,0.36183757418616486
0.14573062989309385,0.14534868397674403,1.002627790674809,0.19378819752752077,0.40323431349791206,0.2168434789826276,0.18613400999193955
0.12061576201262568,0.1214386411901373,0.9932239098737672,0.22968758579180984,0.1496126661934194,0.37113485171927313,0.24956489629549766
0.13595758362719937,0.1450643884647116,0.9372223263483612,0.11276668599881169,0.4368496880535803,0.18642452253061742,0.2639591034169906
0.10637902095415598,0.11282678653036998,0.94285252842437,0.35033547288185785,0.2412569684649735,0.04517902964157397,0.36322852901159475
0.09392629574946033,0.10981650763254573,0.8553021560633194,0.33108520197373553,0.1766462809077004,0.07345918549464912,0.41880933162391504
0.1183515496702213,0.12062686580958022,0.9811375672899376,0.21864160323141882,0.18810177885759755,0.3151922183426288,0.278064399568355
0.0835301153197335,0.11368720183149827,0.7347363113355349,0.1041843015894184,0.21411947700576195,0.17068526792136504,0.5110109534834545
0.1060324170548327,0.13196893270710428,0.803464988916476,0.014952171731642747,0.2541148146094987,0.33998167139689084,0.3909513422619678
0.11087666931934595,0.12336411121105284,0.898775731700906,0.161327119859838,0.38730822712386415,0.05217436929936047,0.3991902837169374
0.15271499537610936,0.16739437002278557,0.9123066406314737,0.0866098077696795,0.26989832064571134,0.5416450145661331,0.10184685701847607
0.12681415707226962,0.13852858861897782,0.9154367220261755,0.09912767396337194,0.3123000278633939,0.31134182177615005,0.2772304763970842
0.13733850415911056,0.12598503777283843,1.0901175773486957,0.37834509547787504,0.2958968104528374,0.13728244474493767,0.18847564932434993
0.14764774796941693,0.15912696522061173,0.9278612695511402,0.08754686489639416,0.43795704020384585,0.28124870476154296,0.19324739013821712
0.13373399433758051,0.13378418137357936,0.9996248656942579,0.21499938213608505,0.44082851582796123,0.07136372889604427,0.2728083731399095
0.09955193258131348,0.11415446822758137,0.8720809104278259,0.25198967566342134,0.3045732409153017,0.00902091613768009,0.4344161672835967
0.1142671798297542,0.11410383418397513,1.0014315526463002,0.2991008158927482,0.18134157378526733,0.22354333535733115,0.2960142749646533
0.10751364442218947,0.1091827542648059,0.9847126970385061,0.3462136202111466,0.07467224174222317,0.28210970071310437,0.29700443733352594
0.11777335784319748,0.12689447633608678,0.9281204449850794,0.14041688664391108,0.2438144981020539,0.3093407670653699,0.3064278481886651
0.09879742661937038,0.11034363101465773,0.8953613879739594,0.1888081990980273,0.047423257285592296,0.41244422064225267,0.35132432297412775
0.1413900165748047,0.1579367693312034,0.8952317891111278,0.05121217845635584,0.37828737812717395,0.35735865218413904,0.2131417912323311
0.12769799833449252,0.12039371167914655,1.0606700013935293,0.4283868836595736,0.2890827430828792,0.03967553255363241,0.24285484070391472
0.10779882085568115,0.11427432427080615,0.9433336976049019,0.5216201851746713,0.0030094616914375988,0.21667702866184715,0.25869332447204396
0.15056064458405208,0.14459497427849177,1.0412577984492764,0.2498874702199315,0.427730319519441,0.16104993021856603,0.16133228004206154
0.12542464040330845,0.11849195522056445,1.0585076444205794,0.39506945417524364,0.24224704098263775,0.12031776899558715,0.24236573584653143
0.10695369145233281,0.12146502946330497,0.880530733206992,0.11409702118020244,0.14287700876426304,0.40368792530515074,0.3393380447503837
0.1182970704235112,0.1141700633348,1.0361478917341833,0.36739435330458303,0.14553431572687436,0.2331593563872768,0.25391197458126574
0.090246259019138,0.12699946439370496,0.7106034615970497,0.007211643846094494,0.36543671539767,0.09805156679839859,0.5293000739578368
0.07059356840620196,0.11616686817673193,0.6076910698737573,0.09034442699284406,0.251972901625597,0.0518681916653655,0.6058144797161934
0.10668497258970262,0.11539036189771178,0.9245570499577246,0.26229528765988475,0.3109682118970884,0.03503388836978811,0.3917026120732387
0.16694683922906955,0.1718991694667362,0.9711904935141356,0.139584634713112,0.5971950441884701,0.1364153349111604,0.12680498618725744
0.16865768336643353,0.19101077005677583,0.8829747313007633,0.032084573692253024,0.41439683531482513,0.49583725466125556,0.05768133633166638
0.13046771595762938,0.12174725288857803,1.0716275962056592,0.35348149922290895,0.20660671965567295,0.23901438786894275,0.20089739325247535
0.15356977874773112,0.14269885719439443,1.0761808592379094,0.30885618088376104,0.43129817159009715,0.11963904400992578,0.14020660351621594
0.155324794585261,0.1414608129446098,1.09800581059915,0.3514687649272798,0.38586166309392933,0.15224965598101345,0.11041991599777728
0.14788399584639456,0.13143819015168642,1.1251219731170128,0.5217644044687231,0.33115387053910444,0.02056786667290382,0.12651385831926873
0.1513419314932328,0.13473002151851504,1.123297760866422,0.44087928394724735,0.4057502567560671,0.016685090973440495,0.136685368323245
0.17345430716546179,0.1690740209369174,1.0259075060986378,0.22504655115482688,0.6543645041583642,0.019196332133677815,0.10139261255313103
