Annualized Return,Annualized Volatility,Sharpe Ratio,Weight SPY,Weight QQQ,Weight TLT,Weight GLD
0.09476754782654859,0.11489091780782502,0.8248480352908638,0.32865916080667257,0.14536403139311127,0.4140691705048382,0.11190763729537788
0.09386165659226701,0.11900898756551204,0.7886938500388306,0.32107905881080356,0.1797160788178456,0.4352988215254238,0.06390604084592699
0.08699139145570726,0.10859064160656583,0.8010947367903517,0.15114351480592245,0.05028577807483518,0.4097778721203521,0.3887928349988902
0.11086666373435689,0.11672392128309123,0.949819561540186,0.11262111718732143,0.2881587638590008,0.3568112599435771,0.2424088590101006
0.14810379182327466,0.1316497742243395,1.1249832572511402,0.3006267149748692,0.13727401176116305,0.05284461187115417,0.5092546613928136
0.14439708126905593,0.14919917884985326,0.9678141822373572,0.4052726266693845,0.28495507003233117,0.15259522267949815,0.15717708061878605
0.12403175048672549,0.12391432625537038,1.0009476243377469,0.2206533497470864,0.2726755774664835,0.269628844744185,0.23704222804224517
0.13688954026135178,0.12452355749820179,1.0993063723169696,0.35940886380886755,0.04710149320664671,0.09047964043453635,0.5030100025499494
0.13750895731292762,0.12552710530526007,1.0954523087147574,0.4392505526562445,0.006661636577376863,0.07349817851375053,0.4805896322526282
0.09276630719829125,0.11749497440486487,0.7895342559813373,0.0035987122673884243,0.11433217840761577,0.39014171834757166,0.49192739097742416
0.0971200255572704,0.1143438477861535,0.8493681771047692,0.35711011921655694,0.1228429429981429,0.3900943544299027,0.12995258335539747
0.12678599439776486,0.12123898435120535,1.0457526931312038,0.12657785690523546,0.2903791330862556,0.252701955784496,0.3303410542240129
0.16235733087890827,0.16114217794597938,1.0075408744527226,0.3897399333220773,0.3368129788264097,0.05551715636166029,0.21792993148985274
0.076007057665635,0.10810461198020595,0.7030880206993569,0.14141861387641677,0.13010697253005293,0.5188558652136651,0.20961854837986527
0.11986544252424805,0.1252019569992114,0.9573767487117076,0.3162575111461907,0.2237577510811534,0.281784670575891,0.17820006719676487
0.1487775671058929,0.13595043754912636,1.0943515135957647,0.29032209834275574,0.24785544724323774,0.09825441536236006,0.3635680390516464
0.06166427815230484,0.10687751441628937,0.5769621279937484,0.24898422208535126,0.021562991220207346,0.5723940065787124,0.15705878011572894
0.12399259273598452,0.13444242509399035,0.9222728067371574,0.2957965502599717,0.30003318271151336,0.28774656862651526,0.11642369840199977
0.1432723164078674,0.13022275896885632,1.10020949903336,0.006609306008068156,0.39695242756739496,0.18309311476724188,0.4133451516572951
0.15328788338495403,0.15820794182002734,0.968901318236791,0.3860384670556681,0.3417264797345622,0.11795998591076787,0.15427506729900167
0.14625344234290555,0.13953731417250004,1.0481314135235744,0.4493021167014196,0.16729831120095692,0.08947264569846543,0.2939269263991579
0.1313358339211469,0.14993167218461126,0.8759712474855396,0.4071260858641706,0.30269768908580946,0.2479149594570912,0.0422612655929287
0.16705491455736407,0.1635506010831996,1.0214264787225196,0.2717093390238784,0.43740441661746493,0.061888923471699164,0.22899732088695748
0.1287075879359842,0.12758253072830616,1.0088182700347423,0.2907479459254094,0.24547933018364296,0.23098029955117225,0.2327924243397753
0.10053204704089058,0.10895310972655932,0.9227092947892616,0.1581879199975143,0.12919005937935918,0.3561455053275179,0.35647651529560853
0.1417010660391455,0.1435623238274991,0.9870351932266712,0.31042572878188995,0.32695469340407524,0.18306873996787845,0.17955083784615636
0.12569534976996016,0.1227396655671672,1.0240809211035002,0.2709742442472825,0.22062451280045645,0.2382764534513715,0.2701247895008894
0.12946750812788552,0.14769863802846336,0.8765653485777948,0.5242833922378006,0.19910582450233685,0.22124800293291064,0.055362780326951945
0.10566698742172378,0.10825415326284452,0.9761010015492061,0.35642070361480177,0.022152879907102713,0.28696951781632535,0.3344568986617702
0.18472394477039497,0.2053292258511644,0.8996475976795167,0.3031467356016448,0.6250729097330269,0.03226778390679205,0.0395125707585363
0.15128127835412217,0.14497676133062315,1.0434863971690016,0.44899449645590017,0.19660041994001146,0.06935257964304394,0.2850525039610444
0.1018303759753436,0.12477067815160818,0.8161402781798626,0.45452755647654597,0.12739925401925362,0.36769254078451324,0.050380648719687185
0.11838633755870184,0.11732964280738654,1.0090062044512487,0.02934624995327603,0.30171723153255514,0.3069869395512121,0.3619495789629568
0.14234163157464022,0.14954307371909545,0.9518436931557087,0.2857277139698523,0.3840122735083601,0.2031718482103333,0.1270881643114544
0.11890691165521017,0.13855735916441245,0.8581782474225348,0.5021870465976132,0.17103975053823037,0.2772253376066758,0.04954786525748081
0.11998230638719821,0.12152687588139892,0.987290305267881,0.01006000450777475,0.3820103904786167,0.3317442665462398,0.27618533846736887
0.1361092724133571,0.13285909945976454,1.0244633071186582,0.4135318982165225,0.17523465745350894,0.15818863292403773,0.2530448114059308
0.12338809635073686,0.1329342919353865,0.9281886152499339,0.24920061821961714,0.3242336127459487,0.2995513601166107,0.12701440891782356
0.13559694811627537,0.13498381799417541,1.0045422490725993,0.33400480054100246,0.25811087435246705,0.19390894033718298,0.21397538476934758
0.12548162530026838,0.11752952580539248,1.0676604405606394,0.23557819379289846,0.1390848674224244,0.19985554861712077,0.4254813901675564
0.14904237202013493,0.14932522657826766,0.9981057818252532,0.06626910420458211,0.5344103925682051,0.21180090221652734,0.1875196010106854
0.13697567814429426,0.1547915589433641,0.8849040547127741,0.4014124036530505,0.3301811888967886,0.22249915430453643,0.045907253145624626
0.15088998166823825,0.14369164889716282,1.0500956932871384,0.3127046642167403,0.30116364949129554,0.11016941338408058,0.27596227290788367
0.11464799002839239,0.13756130557360485,0.8334319709334814,0.2351403736075699,0.3633864535166516,0.3747412400674294,0.026731932808348985
0.1313258324677227,0.12262853442582919,1.0709239336718486,0.15872752513277433,0.2651837968675488,0.21318442041416952,0.3629042575855074
0.1483651100751994,0.1347444275248069,1.1010853123991706,0.4292237246531568,0.1061727612186436,0.045984626462645,0.4186188876655546
0.09615978309630846,0.11271563898565491,0.853118377908025,0.012458373492004177,0.2752716038893419,0.44183932355057387,0.2704306990680801
0.13336600443783228,0.12881667601297161,1.0353163003864698,0.19071616942602804,0.31606123137150505,0.22514942555454148,0.2680731736479253
0.10969840897527698,0.1119397584306631,0.9799771815947375,0.2947504018317338,0.12087961926900247,0.30092606997402793,0.2834439089252358
0.12187353566112837,0.14149910862797338,0.8613024975412094,0.5096706535490121,0.18055679377975514,0.2623386900569935,0.04743386261423933
0.17529755823176688,0.16660545271200516,1.0521717949699216,0.08088542935454786,0.5849593837132911,0.06096933376280396,0.27318585316935706
0.08659607599037696,0.10777853592589484,0.8034630944506216,0.4300778806401332,0.011846416470819587,0.41459949686315173,0.14347620602589542
0.12391527958618552,0.11918904890468442,1.0396532292600194,0.050904221650759,0.3001473772853724,0.27094226533001753,0.37800613573385106
0.1537644923306682,0.16601257388324017,0.9262219646013904,0.3678986211863267,0.4021373565586371,0.14115660146115275,0.08880742079388353
0.11462979249733075,0.1251413833118533,0.9160022804899993,0.2535370438854232,0.27252661135517353,0.33456542801375483,0.13937091674564853
0.14594982182030536,0.13228782139012155,1.1032748161290984,0.15372699548618168,0.32083287417881046,0.14082837984208227,0.3846117504929257
0.11689144007944152,0.11666572119522561,1.001934748972564,0.30736407294582485,0.15360600275371103,0.26885759695212763,0.2701723273483366
0.13796781420813123,0.12838871585047515,1.0746101267093608,0.04411930324881882,0.3861376210705522,0.21616123297970102,0.35358184270092796
0.14744556388805258,0.16908904211834416,0.871999521913765,0.19809803924839542,0.5542934441887406,0.2409004391230197,0.006708077439844174
0.12928256986663655,0.12001171771035986,1.077249558069415,0.39954293623533754,0.04028459570903603,0.1409123570666061,0.4192601109890204
0.12601580277925617,0.13067950912714424,0.9643118773628807,0.36501056363819123,0.22018652755734439,0.24261048076975103,0.17219242803471344
0.10666506117696255,0.11083943531278188,0.9623385474308894,0.1432554780763796,0.16057730860654482,0.32857576269303473,0.3675914506240408
0.16600724121666607,0.16365572856064683,1.0143686547162192,0.36531771475006425,0.36441274909597104,0.042092075833864595,0.2281774603201
0.12900536201640192,0.12133760443836078,1.0631935797111962,0.02972581539227267,0.283800313001073,0.22802531135290754,0.45844856025374675
0.13635319467424756,0.12488805862473475,1.0918033010983332,0.2556787000199683,0.08529570267668286,0.10418456342192514,0.5548410338814237
0.14400619328962816,0.1299512252384203,1.1081557178504577,0.4109353962651197,0.06721719964149606,0.05590658984316831,0.465940814250216
0.11443993480593381,0.13704718924291093,0.8350403641120533,0.04325430842154278,0.48855854451591296,0.41982898508680855,0.04835816197573574
0.15029949345042282,0.14892868270411516,1.0092044777501399,0.046706766217597055,0.5431870086434408,0.2060519752088224,0.20405424993013987
0.12219872675144984,0.12414750199634005,0.9843027429988268,0.23226644699512802,0.2706867355164769,0.2817606862172462,0.21528613127114887
0.08388881683086459,0.10549092773726956,0.7952230455285585,0.20957900189460446,0.046510434647128014,0.43287581560406413,0.31103474785420343
0.16929707526328133,0.16297476417898896,1.0387931905662942,0.21930429731776965,0.46854573127147814,0.057484253973391554,0.25466571743736066
0.17983234471115594,0.18032844420933528,0.9972489115604889,0.01733022426101827,0.715364466164931,0.08594142358551055,0.18136388598854014
0.11188045933305622,0.11650512526715286,0.9603050430314374,0.05606766497707997,0.30971554624514136,0.3559119387846262,0.2783048499931526
0.14064417393283027,0.13056124224356708,1.077227602280722,0.38620461653029403,0.1504685917749106,0.11468143307091647,0.34864535862387896
0.1741653205497049,0.15368635943576628,1.1332516508890165,0.10309411226575375,0.4441163720914044,0.005604105990971624,0.44718540965187026
0.1362771644602215,0.12588426760888694,1.0825591398253556,0.017580634690785232,0.36299567888542805,0.2149522555882927,0.404471430835494
0.09312875796297478,0.11211797207112086,0.8306318446778499,0.034808859205154544,0.2612457080491905,0.4572071289570462,0.24673830378860884
0.1377113704836943,0.13279394801828476,1.0370304711833136,0.26145998985294494,0.2890226227706324,0.18882198813462994,0.26069539924179264
0.1772352711338971,0.18293119866537763,0.968863006567296,0.3224902872482294,0.49736023870921175,0.025082418745611467,0.15506705529694728
0.1444003368868856,0.1430431781905114,1.0094877554703565,0.3258779407197273,0.30525444341995583,0.15623599541952166,0.21263162044079517
0.10154158124399953,0.10944487695008467,0.9277874312043893,0.21627269067465155,0.1466771067490225,0.3615432763683015,0.27550692620802447
0.09205805665083837,0.1066305150931737,0.8633368841029988,0.22259989902991628,0.02964711923372103,0.37162325793854234,0.3761297237978202
0.14247785806752084,0.13159528879718863,1.0826972558805212,0.2961348085246142,0.22739258199077877,0.13129035800929006,0.34518225147531684
0.0976039186142411,0.10650161748634217,0.9164548005738775,0.26531612123033677,0.06300997723298564,0.3529613912738292,0.31871251026284836
0.13155788320739464,0.137069335330505,0.9597907722407714,0.35084506254005166,0.26807236213001523,0.2265884527565372,0.15449412257339587
0.17688897492339908,0.20290281734253426,0.8717916155140447,0.4986844769602978,0.4630421665656255,0.024176219825149926,0.014097136648926645
0.10536513752221091,0.12755026106370915,0.8260675959697397,0.16193994628681668,0.34866862063614984,0.4246879176515181,0.06470351542551529
0.10285154520766145,0.10922537337200916,0.9416451693633567,0.21317510353260125,0.13666428228477448,0.34800692310503284,0.3021536910775913
0.13282034775195994,0.14046049793344972,0.945606413946292,0.420162566435113,0.23490466183892905,0.20790368471229345,0.1370290870136644
0.12074042508587671,0.11846158750574334,1.0192369326472421,0.020622290391142196,0.31631749625671757,0.29736111724804304,0.36569909610409723
0.12300875341693616,0.11970595518136923,1.027590926705048,0.3051718472001927,0.17007410652205107,0.235465217855414,0.2892888284223422
0.11861745922323004,0.1351434649804676,0.8777150951425874,0.5067381616780147,0.14752087012467865,0.2687090072739715,0.07703196092333521
0.15051104736145485,0.14432670260538516,1.0428496227269792,0.3877359133072965,0.2463554556278371,0.09292273104904533,0.27298590001582107
0.15143297769366706,0.13793621119454988,1.0978478847739328,0.35092574606974675,0.2033372863646152,0.06446928025003137,0.3812676873156067
0.1361056805965673,0.12773493405185046,1.0655321632007024,0.19523952888703758,0.2898036655835348,0.19518541956025323,0.3197713859691744
0.10700054575131783,0.11791642611698064,0.9074269741279849,0.23063566922824624,0.23440967817661257,0.36634369448912785,0.1686109581060135
0.0719702145126857,0.11424720414366112,0.629951647851147,0.08712217726046943,0.018711376735256715,0.49090840351036924,0.4032580424939046
0.14496000039143261,0.17083305297792756,0.8485477363105027,0.6592753674118265,0.19941210099443207,0.12769342160573255,0.013619109988008775
0.1351599962213909,0.1317245054184771,1.026080878360481,0.1980469797411127,0.33324461533979904,0.2215787369006234,0.24712966801846484
0.12631925451800444,0.121181711013063,1.0423953702418645,0.35456415830456384,0.1365677367170781,0.20156002669794723,0.30730807828041096
0.11428469601495157,0.11418297483219295,1.0008908612068317,0.14009568871430514,0.2197787189525116,0.30466684323916743,0.33545874909401585
0.13868000129034322,0.14485526074642951,0.95736944986143,0.08063142772714012,0.5079915336138645,0.2697973765776052,0.14157966208139017
0.14265179451315216,0.14761386691751022,0.9663847814031525,0.20310906030605144,0.4335395201332505,0.2179207278048016,0.14543069175589654
0.15439731147487495,0.16648568610313266,0.9273909072232832,0.587412601846846,0.22270977657709515,0.0703552492001975,0.11952237237586139
0.13488140945265387,0.12672799341728894,1.064337924206828,0.1208378092673053,0.14335170010391318,0.13101223394897676,0.6047982566798048
0.08605925351206653,0.10915717449313049,0.7883975919281644,0.09581221713988701,0.1820933221874871,0.4724172310690483,0.24967722960357752
0.13417095095499038,0.15588225046670146,0.8607198738361241,0.6221209804220512,0.1605910635620364,0.1792010278701554,0.038086928145757024
0.13552217206894693,0.14345820714071206,0.9446805084913614,0.23685636990712866,0.39059917576802017,0.24817856032281133,0.12436589400203985
0.14512209334926265,0.13530361908580332,1.0725662353291001,0.10471698203570559,0.3999752439660312,0.17910629804000397,0.31620147595825926
0.1664689353806286,0.15014282558715009,1.1087371955978147,0.24767955309837617,0.3396718637125428,0.019341436599205453,0.3933071465898756
0.09597908675904529,0.10646040919192001,0.9015472276273176,0.2507478815378324,0.03264993046808812,0.3488578650653643,0.3677443229287152
0.08988601990552154,0.1121128929165984,0.8017456116522513,0.032275113502569085,0.14630903752368501,0.4260168131526985,0.3953990358210475
0.1119873593198979,0.11247832363443529,0.995635031722796,0.1477509224164952,0.16763161041576485,0.29664693544363674,0.3879705317241032
0.1263497655407741,0.11969759706333445,1.0555747871356167,0.28138634133524365,0.1679036929230076,0.210513460641952,0.34019650509979676
0.09635315394246241,0.11542435847938284,0.8347731381125506,0.019330587443048993,0.1330242193150722,0.3759068309419198,0.47173836229995897
0.15961809507939978,0.1519244827265642,1.0506410304301161,0.3201234655846056,0.33290897539495107,0.06705059254108427,0.2799169664793591
0.13069331318454339,0.12709687603319714,1.028296817857324,0.3746564329706066,0.1705598742545564,0.1893924866168314,0.2653912061580056
0.1327524589325564,0.12460725112253768,1.0653670451489923,0.022779815250914222,0.3655438987450665,0.23998301386380627,0.371693272140213
0.13174907920458806,0.12687091899646744,1.0384497901229552,0.05245859020514128,0.3900715942276138,0.2600072560235667,0.2974625595436782
0.1588850628132376,0.1523011593816182,1.0432295030343284,0.4128241343561939,0.26074058358057917,0.04546895645994975,0.28096632560327706
0.13953934118605626,0.15397085522673393,0.9062711315110503,0.3102483617037378,0.3940953837640868,0.22820770889945058,0.06744854563272472
0.10640934485753395,0.11143788682950728,0.9548758315951676,0.15227674869756053,0.1948332838533632,0.3466051043369303,0.3062848631121459
0.13456111950649477,0.1444982599788692,0.9312300336777233,0.162927577049334,0.45136764120142464,0.27716464762899573,0.10854013412024556
0.10512087098727961,0.11327089446777701,0.9280483877275649,0.15391719514935523,0.23115620352379643,0.3719414817071505,0.2429851196196978
0.1405226918978695,0.1281568231365446,1.0964901318453384,0.12100588747667657,0.1849104582041509,0.11244873455179676,0.5816349197673757
0.13104519299608786,0.12241096565713926,1.0705347539135686,0.04016666786811308,0.2625812194629089,0.20545311586645676,0.4917989968025213
0.09354203383689444,0.11092378687310431,0.8433000393676208,0.04778039026561885,0.1696704932296961,0.4134427842161082,0.36910633228857687
0.14380728743714857,0.13368007518250682,1.0757570807827237,0.42677964797055856,0.13470987646043744,0.08925937745508572,0.34925109811391836
0.12731110581747887,0.13717999752738008,0.9280588140560984,0.3975547752074212,0.23816383182415105,0.24451605908307872,0.11976533388534902
0.12726777231615038,0.12597451785885141,1.0102660004521549,0.4511428897791775,0.10966112045933883,0.18976858626524182,0.24942740349624187
0.14667325985605845,0.13251355161369963,1.106854793867701,0.3440313784333397,0.16429245320899702,0.0778303060160537,0.4138458623416095
0.15658183360186215,0.14504567399883805,1.079534668528732,0.19173375850456326,0.3861094659895551,0.10254127028560428,0.3196155052202775
0.10430117054022288,0.11879414451031091,0.8779992563620836,0.5046175126836427,0.04910173325166245,0.3189256174444225,0.12735513662027242
0.15269803987317043,0.1387123167139019,1.1008253880447723,0.028997085033529935,0.45295423136740176,0.14749232676382731,0.3705563568352409
0.11525024376996246,0.11807976087629603,0.9760372388516448,0.11109927847833966,0.2973384622747886,0.3316861040560578,0.2598761551908141
0.13460058542997877,0.12287964508922554,1.0953855321785997,0.2181390612413066,0.19050705394827452,0.16137752076614126,0.42997636404427764
0.16470940540913728,0.15734056772420663,1.046833679269844,0.3133453884173237,0.3640496830688616,0.04689026214305161,0.27571466637076314
0.14986772516971195,0.13827004933734113,1.0838769920742246,0.4868955540245412,0.0940400400695129,0.03450425344527813,0.3845601524606678
0.16167744699309586,0.14889138882709202,1.0858750681737028,0.2443171670382603,0.35802062298510556,0.05944367160808304,0.33821853836855115
0.13502891915137927,0.12664030867507142,1.0662396559521266,0.15000651196451856,0.12175660096923202,0.12221032039141226,0.6060265666748371
0.13893847889878844,0.12789135760080986,1.0863789508940878,0.2743880532369312,0.21575992675936778,0.14801444581753623,0.36183757418616486
0.14063257471541055,0.1416473591989954,0.9928358390207669,0.19378819752752077,0.40323431349791206,0.2168434789826276,0.18613400999193955
0.1004470705109627,0.10978291101434076,0.9149608949414856,0.22968758579180984,0.1496126661934194,0.37113485171927313,0.24956489629549766
0.1466427603417162,0.14022670803545384,1.0457548522399895,0.11276668599881169,0.4368496880535803,0.18642452253061742,0.2639591034169906
0.15692525115369454,0.14388120012753552,1.0906584808480666,0.35033547288185785,0.2412569684649735,0.04517902964157397,0.36322852901159475
0.14803980868743052,0.13335674582814708,1.1101036379382343,0.33108520197373553,0.1766462809077004,0.07345918549464912,0.41880933162391504
0.11136571384137055,0.11371202774500742,0.9793661765587511,0.21864160323141882,0.18810177885759755,0.3151922183426288,0.278064399568355
0.1336134787087391,0.1231561994347606,1.0849107013855037,0.1041843015894184,0.21411947700576195,0.17068526792136504,0.5110109534834545
0.11001358353044359,0.11453937637002969,0.960487013435754,0.014952171731642747,0.2541148146094987,0.33998167139689084,0.3909513422619678
0.1638965440020654,0.14682722449298807,1.1162544587219416,0.161327119859838,0.38730822712386415,0.05217436929936047,0.3991902837169374
0.08160713638733998,0.11570951941213292,0.7052759081702911,0.0866098077696795,0.26989832064571134,0.5416450145661331,0.10184685701847607
0.11920255177884431,0.11953502421596754,0.9972186190674748,0.09912767396337194,0.3123000278633939,0.31134182177615005,0.2772304763970842
0.14715929536554612,0.14844304471986694,0.9913519063372526,0.37834509547787504,0.2958968104528374,0.13728244474493767,0.18847564932434993
0.13222508483769163,0.13449026050408938,0.9831573256092483,0.08754686489639416,0.43795704020384585,0.28124870476154296,0.19324739013821712
0.165265220346504,0.15721612696157525,1.0511976318237124,0.21499938213608505,0.44082851582796123,0.07136372889604427,0.2728083731399095
0.16565217833594975,0.1474160535249376,1.1237051486249916,0.25198967566342134,0.3045732409153017,0.00902091613768009,0.4344161672835967
0.1255065971795424,0.12109673797907584,1.0364160032223868,0.2991008158927482,0.18134157378526733,0.22354333535733115,0.2960142749646533
0.10989493052783297,0.11125764720598985,0.9877517032547538,0.3462136202111466,0.07467224174222317,0.28210970071310437,0.29700443733352594
0.11523793506039959,0.11552419448826624,0.9975220824595689,0.14041688664391108,0.2438144981020539,0.3093407670653699,0.3064278481886651
0.08679558892310046,0.10660262350654987,0.8141974940960771,0.1888081990980273,0.047423257285592296,0.41244422064225267,0.35132432297412775
0.11632188772946266,0.12258475574629611,0.9489098952091954,0.05121217845635584,0.37828737812717395,0.35735865218413904,0.2131417912323311
0.16186659396885372,0.15887252335222,1.0188457421929145,0.4283868836595736,0.2890827430828792,0.03967553255363241,0.24285484070391472
0.11665522563076461,0.11787109890869296,0.9896847209435944,0.5216201851746713,0.0030094616914375988,0.21667702866184715,0.25869332447204396
0.15128222960378962,0.15426411187718855,0.9806702788022865,0.2498874702199315,0.427730319519441,0.16104993021856603,0.16133228004206154
0.14619713259662429,0.1427677513732698,1.0240206992851508,0.39506945417524364,0.24224704098263775,0.12031776899558715,0.24236573584653143
0.09387075341417817,0.1087734390064585,0.8629933398410298,0.11409702118020244,0.14287700876426304,0.40368792530515074,0.3393380447503837
0.12233122280247755,0.1213471094181184,1.0081099038046983,0.36739435330458303,0.14553431572687436,0.2331593563872768,0.25391197458126574
0.15387172213446634,0.13557958433900322,1.1349180843461317,0.007211643846094494,0.36543671539767,0.09805156679839859,0.5293000739578368
0.15389103558035466,0.13614218198313993,1.1303699804033756,0.09034442699284406,0.251972901625597,0.0518681916653655,0.6058144797161934
0.1622986943690978,0.14643044948330727,1.1083671117706941,0.26229528765988475,0.3109682118970884,0.03503388836978811,0.3917026120732387
0.1654444092954248,0.17189946301025183,0.9624486685310818,0.139584634713112,0.5971950441884701,0.1364153349111604,0.12680498618725744
0.09782434819672603,0.12672615997216666,0.7719349202896352,0.032084573692253024,0.41439683531482513,0.49583725466125556,0.05768133633166638
0.12549980760410223,0.12768834563754397,0.9828603149135151,0.35348149922290895,0.20660671965567295,0.23901438786894275,0.20089739325247535
0.15836722478824986,0.16417100689484906,0.9646479471840207,0.30885618088376104,0.43129817159009715,0.11963904400992578,0.14020660351621594
0.15080752645667078,0.16023597021688377,0.9411590060118753,0.3514687649272798,0.38586166309392933,0.15224965598101345,0.11041991599777728
0.16861662670058297,0.1799348622304564,0.9370981510221332,0.5217644044687231,0.33115387053910444,0.02056786667290382,0.12651385831926873
0.17346230003283164,0.18267069963027846,0.9495901662604653,0.44087928394724735,0.4057502567560671,0.016685090973440495,0.136685368323245
0.18786578107114604,0.19999961166295707,0.9393307292403188,0.22504655115482688,0.6543645041583642,0.019196332133677815,0.10139261255313103
